Date,Length,Weight,Place,Method,Killed,Sex,River,Species,Name,Year,Month,Week,Weekday
2015-09-01,58,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Dr. Herbert Thorsen,2015,9,36,Tuesday
2015-09-01,40,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Ib Mortensen-Søndergaard,2015,9,36,Tuesday
2015-09-01,55,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Dr. Birgit Dam,2015,9,36,Tuesday
2015-09-01,40,NA,Lower,Fly,TRUE,Female,Skjern,Seatrout,Jens Andreasen,2015,9,36,Tuesday
2015-09-01,55,2,Middle,Fly,FALSE,Female,Skjern,Seatrout,Pia Mogensen,2015,9,36,Tuesday
2015-08-31,50,1.5,Upper,Fly,TRUE,Female,Skjern,Seatrout,Freja Mathiesen,2015,8,36,Monday
2015-08-31,50,NA,Middle,Fly,FALSE,Male,Skjern,Seatrout,Emilie Christensen,2015,8,36,Monday
2015-08-31,70,4.4,Middle,Fly,TRUE,Male,Skjern,Seatrout,Dr. Patricia Dam,2015,8,36,Monday
2015-08-30,50,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Sten Jeppesen,2015,8,35,Sunday
2015-08-30,50,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Sten Jeppesen,2015,8,35,Sunday
2015-08-30,55,1.8,Upper,Fly,TRUE,Male,Skjern,Seatrout,Cirkeline Christiansen,2015,8,35,Sunday
2015-08-30,50,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Univ.Prof. Bente Lind,2015,8,35,Sunday
2015-08-30,56,2,Middle,Spin,TRUE,Male,Skjern,Seatrout,Sofie Christiansen,2015,8,35,Sunday
2015-08-30,49,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Lona Hermansen,2015,8,35,Sunday
2015-08-30,50,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Sunday
2015-08-30,55,NA,Middle,Spin,FALSE,NA,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,35,Sunday
2015-08-30,45,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Herman Lassen,2015,8,35,Sunday
2015-08-30,56,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Herman Lassen,2015,8,35,Sunday
2015-08-30,55,2,Middle,Spin,FALSE,Female,Skjern,Seatrout,Prof. Christine Kristensen,2015,8,35,Sunday
2015-08-30,60,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Sunday
2015-08-30,69,3.8,Lower,Fly,TRUE,Male,Skjern,Seatrout,Robert Johnsen,2015,8,35,Sunday
2015-08-29,66,3.5,Middle,Fly,TRUE,Male,Skjern,Seatrout,Mark Kristoffersen,2015,8,35,Saturday
2015-08-29,63,2.5,Upper,Fly,TRUE,Male,Skjern,Seatrout,Univ.Prof. Edith Laursen,2015,8,35,Saturday
2015-08-29,40,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Stefan Madsen,2015,8,35,Saturday
2015-08-29,60,NA,Lower,Fly,TRUE,Female,Skjern,Seatrout,Stefan Madsen,2015,8,35,Saturday
2015-08-29,55,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Dr. Curt Carlsen,2015,8,35,Saturday
2015-08-29,60,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Winnie Mikkelsen-Olsen,2015,8,35,Saturday
2015-08-28,52,NA,Middle,Fly,TRUE,Female,Skjern,Seatrout,Karen Dahl,2015,8,35,Friday
2015-08-28,45,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Friday
2015-08-28,65,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Friday
2015-08-28,40,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Friday
2015-08-28,50,NA,Upper,Spin,FALSE,Female,Skjern,Seatrout,Prof. Tanja Møller,2015,8,35,Friday
2015-08-28,65,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,John Koch,2015,8,35,Friday
2015-08-28,48,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,John Koch,2015,8,35,Friday
2015-08-28,64,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Allan Klausen,2015,8,35,Friday
2015-08-28,48,NA,Middle,Fly,TRUE,Male,Skjern,Seatrout,Fru Berta Schultz,2015,8,35,Friday
2015-08-28,52,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Fru Berta Schultz,2015,8,35,Friday
2015-08-28,53,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Fru Berta Schultz,2015,8,35,Friday
2015-08-28,60,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Allan Klausen,2015,8,35,Friday
2015-08-27,47,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Minna Kjeldsen,2015,8,35,Thursday
2015-08-27,58,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Zehnia Dam,2015,8,35,Thursday
2015-08-27,70,NA,Lower,Fly,TRUE,Male,Skjern,Seatrout,Uffe Mogensen,2015,8,35,Thursday
2015-08-27,54,NA,Middle,Fly,TRUE,Female,Skjern,Seatrout,Mathilde Hermansen,2015,8,35,Thursday
2015-08-27,60,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Fru Sofie Schultz,2015,8,35,Thursday
2015-08-27,43,NA,Upper,Spin,FALSE,Female,Skjern,Seatrout,Clavs Lauritsen-Schultz,2015,8,35,Thursday
2015-08-27,52,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,35,Thursday
2015-08-27,60,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Richard Paulsen,2015,8,35,Thursday
2015-08-27,65,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Richard Paulsen,2015,8,35,Thursday
2015-08-27,55,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,John Koch,2015,8,35,Thursday
2015-08-27,50,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,Ron Skov,2015,8,35,Thursday
2015-08-26,56,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Sara Larsen,2015,8,35,Wednesday
2015-08-26,57,NA,Lower,Fly,TRUE,Male,Skjern,Seatrout,Birger Lauritsen,2015,8,35,Wednesday
2015-08-26,61,2.8,Lower,Spin,TRUE,Female,Skjern,Seatrout,Michelle Bruun,2015,8,35,Wednesday
2015-08-26,58,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Finn Thomsen,2015,8,35,Wednesday
2015-08-26,45,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Fru Simone Vestergaard,2015,8,35,Wednesday
2015-08-26,54,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Inga Frandsen-Toft,2015,8,35,Wednesday
2015-08-26,51,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Bertil Simonsen,2015,8,35,Wednesday
2015-08-26,44,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,35,Wednesday
2015-08-25,42,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Osvald Simonsen,2015,8,35,Tuesday
2015-08-25,55,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Osvald Simonsen,2015,8,35,Tuesday
2015-08-25,52,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Prof. Frederik Johnsen,2015,8,35,Tuesday
2015-08-25,50,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Hr Jimmy Kristensen,2015,8,35,Tuesday
2015-08-25,55,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Clavs Nørgaard-Andresen,2015,8,35,Tuesday
2015-08-25,53,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Dorthe Henriksen,2015,8,35,Tuesday
2015-08-25,63,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Minna Kjeldsen,2015,8,35,Tuesday
2015-08-25,54,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Univ.Prof. Britt Iversen,2015,8,35,Tuesday
2015-08-25,55,2.1,Upper,Fly,TRUE,Male,Skjern,Seatrout,Herman Knudsen,2015,8,35,Tuesday
2015-08-25,64,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Prof. Birger Bach,2015,8,35,Tuesday
2015-08-24,55,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Monday
2015-08-24,50,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Monday
2015-08-24,45,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,35,Monday
2015-08-24,47,NA,Lower,Spin,TRUE,NA,Skjern,Seatrout,Dr. Victoria Gregersen,2015,8,35,Monday
2015-08-24,50,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Hr Otto Pedersen,2015,8,35,Monday
2015-08-24,50,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Jonna Frederiksen,2015,8,35,Monday
2015-08-24,52,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Christian Danielsen-Danielsen,2015,8,35,Monday
2015-08-23,55,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Lena Knudsen,2015,8,34,Sunday
2015-08-23,48,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Sandra Jespersen-Svendsen,2015,8,34,Sunday
2015-08-23,50,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Ludvig Christoffersen,2015,8,34,Sunday
2015-08-23,40,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Sofia Andersen,2015,8,34,Sunday
2015-08-23,52,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Lucas Nørgaard-Knudsen,2015,8,34,Sunday
2015-08-22,40,NA,Middle,Fly,TRUE,NA,Skjern,Seatrout,Sørine Jakobsen-Karlsen,2015,8,34,Saturday
2015-08-22,48,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Sørine Jakobsen-Karlsen,2015,8,34,Saturday
2015-08-22,50,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Stefan Madsen,2015,8,34,Saturday
2015-08-21,55,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,34,Friday
2015-08-21,45,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,34,Friday
2015-08-21,58,2.4,Lower,Fly,TRUE,Female,Skjern,Seatrout,Nils Nørgaard,2015,8,34,Friday
2015-08-21,72,4.6,Lower,Spin,TRUE,Female,Skjern,Seatrout,Christoffer Lauritsen-Møller,2015,8,34,Friday
2015-08-21,55,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,34,Friday
2015-08-21,62,3,Middle,Fly,TRUE,Male,Skjern,Seatrout,Fru Christine Jespersen,2015,8,34,Friday
2015-08-21,55,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Fru Christine Jespersen,2015,8,34,Friday
2015-08-21,58,NA,Middle,Fly,FALSE,Male,Skjern,Seatrout,Gustav Schultz,2015,8,34,Friday
2015-08-21,58,NA,Middle,Fly,FALSE,Male,Skjern,Seatrout,Gustav Schultz,2015,8,34,Friday
2015-08-21,60,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Ludvig Christoffersen,2015,8,34,Friday
2015-08-20,78,5.5,Lower,Spin,TRUE,Male,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,34,Thursday
2015-08-20,66,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Marcus Krogh,2015,8,34,Thursday
2015-08-20,47,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Marcus Krogh,2015,8,34,Thursday
2015-08-20,57,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Karsten Lassen,2015,8,34,Thursday
2015-08-20,45,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Karsten Lassen,2015,8,34,Thursday
2015-08-20,54,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Sara Larsen,2015,8,34,Thursday
2015-08-20,53,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Mille Christiansen,2015,8,34,Thursday
2015-08-20,49,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Tammy Poulsen,2015,8,34,Thursday
2015-08-19,50,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,34,Wednesday
2015-08-19,60,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,34,Wednesday
2015-08-19,48,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Prof. Alex Andersen,2015,8,34,Wednesday
2015-08-19,58,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Univ.Prof. Ruben Nilsson,2015,8,34,Wednesday
2015-08-19,45,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,34,Wednesday
2015-08-19,44,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,34,Wednesday
2015-08-19,50,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Gustav Schultz,2015,8,34,Wednesday
2015-08-19,47,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Bente Pedersen,2015,8,34,Wednesday
2015-08-19,55,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Tammy Poulsen,2015,8,34,Wednesday
2015-08-19,45,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Tammy Poulsen,2015,8,34,Wednesday
2015-08-18,60,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Univ.Prof. Oliver Andersen,2015,8,34,Tuesday
2015-08-18,57,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Zara Nørgaard,2015,8,34,Tuesday
2015-08-18,51,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Bente Pedersen,2015,8,34,Tuesday
2015-08-18,49,NA,Lower,Spin,TRUE,Female,Skjern,Seatrout,Holger Friis,2015,8,34,Tuesday
2015-08-18,40,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,Hr George Kristensen,2015,8,34,Tuesday
2015-08-18,55,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Ronni Schultz,2015,8,34,Tuesday
2015-08-18,45,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Benedikte Petersen,2015,8,34,Tuesday
2015-08-18,58,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Anton Jakobsen,2015,8,34,Tuesday
2015-08-18,50,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Nicoline Petersen,2015,8,34,Tuesday
2015-08-18,45,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Nicoline Petersen,2015,8,34,Tuesday
2015-08-17,52,2,Lower,Spin,TRUE,Female,Skjern,Seatrout,Noah Svendsen,2015,8,34,Monday
2015-08-17,50,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Fru Louise Mortensen,2015,8,34,Monday
2015-08-17,43,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,Tilde Paulsen,2015,8,34,Monday
2015-08-17,56,NA,Upper,Fly,FALSE,Male,Skjern,Seatrout,Lona Hermansen,2015,8,34,Monday
2015-08-17,40,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Karoline Mathiesen-Simonsen,2015,8,34,Monday
2015-08-17,50,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Birte Skov,2015,8,34,Monday
2015-08-16,53,1.8,Lower,Fly,TRUE,Female,Skjern,Seatrout,Malou Rasmussen,2015,8,33,Sunday
2015-08-16,54,NA,Upper,Spin,FALSE,Female,Skjern,Seatrout,Christian Mathiesen,2015,8,33,Sunday
2015-08-16,46,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,Vivian Kristensen,2015,8,33,Sunday
2015-08-16,45,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,Dr. Tejs Nilsson,2015,8,33,Sunday
2015-08-16,50,NA,Upper,Fly,FALSE,Male,Skjern,Seatrout,Ludvig Jepsen,2015,8,33,Sunday
2015-08-16,48,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Bente Pedersen,2015,8,33,Sunday
2015-08-16,55,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Dr. Marius Larsen,2015,8,33,Sunday
2015-08-15,58,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Prof. Jimmy Eriksen,2015,8,33,Saturday
2015-08-15,50,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Prof. Birger Bach,2015,8,33,Saturday
2015-08-15,57,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Mikkel Henriksen-Henriksen,2015,8,33,Saturday
2015-08-15,58,2.3,Upper,Spin,TRUE,Male,Skjern,Seatrout,Herman Lassen,2015,8,33,Saturday
2015-08-15,47,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Hr Otto Pedersen,2015,8,33,Saturday
2015-08-15,50,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Dr. Sara Lauritsen,2015,8,33,Saturday
2015-08-15,54,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Prof. Martin Jepsen,2015,8,33,Saturday
2015-08-15,55,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Lona Hermansen,2015,8,33,Saturday
2015-08-15,51,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Lona Hermansen,2015,8,33,Saturday
2015-08-15,52,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Lona Hermansen,2015,8,33,Saturday
2015-08-15,45,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Prof. Martin Jepsen,2015,8,33,Saturday
2015-08-14,43,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Amanda Ravn-Klausen,2015,8,33,Friday
2015-08-14,50,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,33,Friday
2015-08-14,65,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Nicoline Petersen,2015,8,33,Friday
2015-08-14,50,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Nicoline Petersen,2015,8,33,Friday
2015-08-14,50,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Paulina Krogh,2015,8,33,Friday
2015-08-14,55,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Prof. Martin Jepsen,2015,8,33,Friday
2015-08-14,51,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Univ.Prof. Mogens Holst,2015,8,33,Friday
2015-08-14,53,NA,Upper,Fly,TRUE,Male,Skjern,Seatrout,Hr Børge Lund,2015,8,33,Friday
2015-08-13,42,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Dr. Xenia Hansen,2015,8,33,Thursday
2015-08-13,45,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Prof. Alex Andersen,2015,8,33,Thursday
2015-08-13,45,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Jonna Frederiksen,2015,8,33,Thursday
2015-08-13,53,NA,Middle,Spin,FALSE,Male,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,33,Thursday
2015-08-13,48,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Nanni Rasmussen,2015,8,33,Thursday
2015-08-13,50,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Nanni Rasmussen,2015,8,33,Thursday
2015-08-13,55,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Karla Jessen,2015,8,33,Thursday
2015-08-12,53,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Amanda Ravn-Klausen,2015,8,33,Wednesday
2015-08-12,56,NA,Upper,Fly,FALSE,Male,Skjern,Seatrout,Sara Larsen,2015,8,33,Wednesday
2015-08-12,45,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Dr. Sara Lauritsen,2015,8,33,Wednesday
2015-08-12,50,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Prof. Christine Kristensen,2015,8,33,Wednesday
2015-08-12,50,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Christine Nilsson,2015,8,33,Wednesday
2015-08-12,41,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Christine Nilsson,2015,8,33,Wednesday
2015-08-12,51,1.7,Middle,Spin,TRUE,Female,Skjern,Seatrout,Christine Nilsson,2015,8,33,Wednesday
2015-08-11,53,2,Lower,Spin,TRUE,Male,Skjern,Seatrout,Stina Hansen-Mathiesen,2015,8,33,Tuesday
2015-08-11,50,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Nicoline Petersen,2015,8,33,Tuesday
2015-08-11,62,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Nicolai Mortensen,2015,8,33,Tuesday
2015-08-11,59,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Bente Pedersen,2015,8,33,Tuesday
2015-08-11,50,1.5,Lower,Fly,TRUE,Female,Skjern,Seatrout,Benny Brandt,2015,8,33,Tuesday
2015-08-11,47,1.3,Lower,Fly,TRUE,Male,Skjern,Seatrout,Prof. Mathilde Overgaard,2015,8,33,Tuesday
2015-08-10,49,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Ragnhild Mathiasen,2015,8,33,Monday
2015-08-10,67,3.8,Lower,Fly,TRUE,Male,Skjern,Seatrout,Fru Sofie Schultz,2015,8,33,Monday
2015-08-10,48,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Hr Uffe Klausen,2015,8,33,Monday
2015-08-10,55,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Sine Andreasen,2015,8,33,Monday
2015-08-10,45,NA,Lower,Fly,FALSE,Male,Skjern,Seatrout,Sine Andreasen,2015,8,33,Monday
2015-08-10,52,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,Lucas Nørgaard-Knudsen,2015,8,33,Monday
2015-08-10,53,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Dr. Sara Lauritsen,2015,8,33,Monday
2015-08-10,75,NA,Middle,Fly,TRUE,Male,Skjern,Seatrout,Mark Steffensen,2015,8,33,Monday
2015-08-09,55,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Cecilie Ravn-Petersen,2015,8,32,Sunday
2015-08-09,56,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Michelle Andreasen,2015,8,32,Sunday
2015-08-09,52,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,John Koch,2015,8,32,Sunday
2015-08-09,57,2.3,Lower,Fly,TRUE,NA,Skjern,Seatrout,Dr. Poul Møller,2015,8,32,Sunday
2015-08-09,67,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Dr. Sara Lauritsen,2015,8,32,Sunday
2015-08-08,57,NA,Upper,Fly,FALSE,Male,Skjern,Seatrout,Prof. Jimmy Eriksen,2015,8,32,Saturday
2015-08-08,47,NA,Upper,Spin,FALSE,Female,Skjern,Seatrout,Herman Lassen,2015,8,32,Saturday
2015-08-08,55,NA,Middle,Fly,TRUE,Female,Skjern,Seatrout,Fru Pernille Jørgensen,2015,8,32,Saturday
2015-08-08,49,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Amanda Dahl-Overgaard,2015,8,32,Saturday
2015-08-08,40,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Dr. Sara Lauritsen,2015,8,32,Saturday
2015-08-08,63,2.8,Lower,Spin,TRUE,Male,Skjern,Seatrout,Bob Bertelsen,2015,8,32,Saturday
2015-08-08,60,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Tina Thomsen,2015,8,32,Saturday
2015-08-07,59,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Anette Iversen,2015,8,32,Friday
2015-08-07,40,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,32,Friday
2015-08-07,52,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Louise Knudsen,2015,8,32,Friday
2015-08-06,50,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,32,Thursday
2015-08-06,60,NA,Middle,Fly,FALSE,NA,Skjern,Seatrout,René Larsen,2015,8,32,Thursday
2015-08-06,49,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Lona Hermansen,2015,8,32,Thursday
2015-08-06,40,NA,Upper,Spin,FALSE,NA,Skjern,Seatrout,René Paulsen,2015,8,32,Thursday
2015-08-06,48,NA,Upper,Fly,FALSE,NA,Skjern,Seatrout,Jonna Frederiksen,2015,8,32,Thursday
2015-08-06,57,NA,Middle,Fly,FALSE,Female,Skjern,Seatrout,Prof. Alex Andersen,2015,8,32,Thursday
2015-08-05,80,NA,Lower,Spin,TRUE,Female,Skjern,Seatrout,Karla Schultz,2015,8,32,Wednesday
2015-08-05,52,2,Lower,Spin,TRUE,NA,Skjern,Seatrout,George Kjær,2015,8,32,Wednesday
2015-08-05,54,1.8,Lower,Spin,TRUE,Male,Skjern,Seatrout,Carina Nilsson,2015,8,32,Wednesday
2015-08-05,55,NA,Middle,Fly,FALSE,Male,Skjern,Seatrout,Paul Mikkelsen,2015,8,32,Wednesday
2015-08-05,58,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Univ.Prof. Oliver Andersen,2015,8,32,Wednesday
2015-08-05,49,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Univ.Prof. Oliver Andersen,2015,8,32,Wednesday
2015-08-05,50,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Paul Thygesen,2015,8,32,Wednesday
2015-08-05,50,NA,Upper,Fly,FALSE,Female,Skjern,Seatrout,Freja Mathiesen,2015,8,32,Wednesday
2015-08-05,50,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Ida Lind-Lund,2015,8,32,Wednesday
2015-08-05,54,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Ursula Christoffersen,2015,8,32,Wednesday
2015-08-05,45,NA,Lower,Fly,FALSE,NA,Skjern,Seatrout,Lena Vestergaard,2015,8,32,Wednesday
2015-08-05,50,NA,Lower,Spin,FALSE,NA,Skjern,Seatrout,Univ.Prof. Britt Iversen,2015,8,32,Wednesday
2015-08-05,55,NA,Middle,Fly,FALSE,Male,Skjern,Seatrout,Prof. Alex Andersen,2015,8,32,Wednesday
2015-08-04,50,NA,Upper,Fly,FALSE,Male,Skjern,Seatrout,Hr Steve Winther,2015,8,32,Tuesday
2015-08-04,40,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,32,Tuesday
2015-08-04,51,NA,Middle,Spin,FALSE,Female,Skjern,Seatrout,Tage Clausen-Kristoffersen,2015,8,32,Tuesday
2015-08-04,58,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Dr. Curt Dam,2015,8,32,Tuesday
2015-08-04,49,1.5,Lower,Spin,TRUE,Female,Skjern,Seatrout,Laurits Johansen,2015,8,32,Tuesday
2015-08-04,53,NA,Lower,Spin,FALSE,Male,Skjern,Seatrout,Albert Knudsen,2015,8,32,Tuesday
2015-08-04,54,NA,Lower,Spin,FALSE,Female,Skjern,Seatrout,Albert Knudsen,2015,8,32,Tuesday
2015-08-04,53,2,Middle,Fly,TRUE,Female,Skjern,Seatrout,Sussie Kristoffersen,2015,8,32,Tuesday
2015-08-04,50,NA,Lower,Fly,FALSE,Female,Skjern,Seatrout,Anette Hermansen,2015,8,32,Tuesday
